*year_2025,year,flood,precipitation,temperature,humidity,month,day,risk_level,is_monsoon_season,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk
,2025,0,7.430737051826964,25.1200964102543,75.76031385288218,11.0,21.0,0.0,1.0,19.031063880555244,161.51221610513392,53.553136644515654,7.430737051826964,0
,2025,0,2.38708657520505,32.11268641055978,81.45219862701362,8.0,14.0,0.0,1.0,26.156489119599165,99.36924971740603,39.1765183606642,2.38708657520505,0
,2025,0,13.828199930141155,25.0,77.98143275695739,7.0,21.0,0.0,1.0,19.495358189239347,210.2793327994451,67.4132692120498,13.828199930141155,0
,2025,0,11.150799846566933,28.094251912234732,85.6850055570611,1.0,5.0,0.0,0.0,24.072561312213075,213.98930433432773,70.1624442153875,0.0,0
,2025,0,1.9438953486759925,30.957369018802726,76.18030124753815,2.0,4.0,0.0,0.0,23.583416976835966,82.25443494579453,33.42571313515714,0.0,0
,2025,0,9.709185584718862,27.858888753822416,70.01540656368815,2.0,8.0,0.0,0.0,19.50551422511436,166.01365926558034,66.05626235831085,0.0,0
,2025,0,1.0007840273453035,33.801221915913956,71.49787763259833,1.0,14.0,0.0,0.0,24.16715628376317,49.586574950380246,23.442469615122075,0.0,0
,2025,0,4.098951944602833,27.730143724411125,76.39156408807533,10.0,8.0,0.0,1.0,21.18349051494892,124.44453294517821,45.173375168864816,4.098951944602833,0
,2025,0,5.851530099939502,32.777630545439735,82.0414537313035,10.0,17.0,0.0,1.0,26.891244598154543,157.88648051107697,63.07963219741483,5.851530099939502,0
,2025,0,1.418189620459214,29.402008956526725,69.53069046534972,4.0,4.0,0.0,0.0,20.443419838157,61.39693254876322,25.96253753012294,0.0,0
,2025,0,8.611817149852827,31.730111203219522,73.14508235066788,10.0,15.0,0.0,1.0,23.209015969553416,165.52683089119787,71.80502888922189,8.611817149852827,0
,2025,0,7.772328728878558,28.014179521748815,71.69182274226422,7.0,23.0,0.0,1.0,20.083875925431844,155.6861274913618,60.83565681219193,7.772328728878558,0
,2025,0,0.037211115624560004,31.74426334245899,78.16199977668083,8.0,21.0,0.0,1.0,24.81195104284177,2.855687084624806,1.1597922660243167,0.037211115624560004,0
,2025,0,1.8607422355753362,26.761734107950222,65.8026758460782,11.0,22.0,0.0,1.0,17.609937145843833,69.16394983839575,28.128753301163346,1.8607422355753362,0
,2025,0,7.36386680808224,25.71956422952277,72.73746436115006,11.0,17.0,0.0,1.0,18.707758865292224,154.48861764276685,54.62631890032663,7.36386680808224,0
,2025,0,3.110992949467835,30.312002138665306,95.0,11.0,3.0,0.0,1.0,28.79640203173204,134.29813632299278,42.85100416254023,3.110992949467835,0
,2025,0,18.0,27.164943491289506,86.03773513775259,7.0,14.0,0.0,1.0,23.372102131355827,253.33286101879682,79.98551848260651,18.0,0
,2025,0,13.5553094395858,26.114356536482276,85.61341495790072,9.0,7.0,0.0,1.0,22.35739242516424,229.2689443112626,69.93309351614283,13.5553094395858,0
,2025,0,3.0884964110483137,31.001847700005325,79.9564754213576,12.0,6.0,0.0,0.0,24.78798473642147,112.59289182163512,43.65609747006329,0.0,0
,2025,0,0.6804836897805634,30.303045375065654,92.79247011261437,4.0,20.0,0.0,0.0,28.118944322869766,48.166869659154855,15.729755173936487,0.0,0
,2025,0,6.662239998267611,29.01684754796888,90.86727853382092,6.0,8.0,0.0,1.0,26.366819683147067,185.03343627538294,59.08713343584094,6.662239998267611,0
,2025,0,2.5890037982619294,27.863954422068137,55.761986104096295,6.0,3.0,0.0,1.0,15.53749439288536,71.25682961760187,35.60664157512994,2.5890037982619294,0
,2025,0,5.730257821728784,28.00380781301892,76.12811022892247,12.0,25.0,0.0,0.0,21.318769680190645,145.14687905634895,53.392436690346955,0.0,0
,2025,0,2.0304271881009277,25.077013155237807,89.79962612889507,8.0,27.0,0.0,1.0,22.51906405769738,99.56116838661313,27.80297465602226,2.0304271881009277,0
,2025,0,0.03011613126582813,31.777227050164527,75.62720147781492,2.0,14.0,0.0,0.0,24.032227525290633,2.2439758882509606,0.9428794124685845,0.0,0
,2025,0,4.193765010731893,29.355853687896136,88.962280294635,2.0,24.0,0.0,0.0,26.115636840709104,146.5616977463966,48.36256153780649,0.0,0
,2025,0,6.95202882881827,28.734673640882647,78.05183745037198,11.0,10.0,0.0,1.0,22.427940762076606,161.83479456088625,59.57925088442865,6.95202882881827,0
,2025,0,14.820208140787708,25.3669830606876,86.41605915303158,11.0,26.0,0.0,1.0,21.921147087063297,238.61963743580014,70.04554894203376,14.820208140787708,0
,2025,0,5.7292297679215896,30.42285768531679,72.53277858672159,5.0,27.0,0.0,0.0,22.06654400464424,138.28089107920638,57.9999822407415,0.0,0
,2025,0,0.442065855289153,30.561095283786386,70.978238541342,9.0,27.0,0.0,1.0,21.69172711137272,25.98347985019251,11.187705130827597,0.442065855289153,0
,2025,0,3.0378558175770274,28.248469047281873,76.77318924148422,7.0,28.0,0.0,1.0,21.687250599491804,107.15340068151349,39.426778441387675,3.0378558175770274,0
,2025,0,2.6591173428292554,29.898095535466844,73.9793642554417,12.0,13.0,0.0,0.0,22.11842100162297,95.96765554148222,38.78446594629875,0.0,0
,2025,0,6.00814660490495,30.0594432717074,52.867574165526236,12.0,17.0,0.0,0.0,15.891698465414198,102.93704066947551,58.527938597553714,0.0,0
,2025,0,1.254392902689464,28.9095262898062,78.9980041843698,8.0,16.0,0.0,1.0,22.83794878810259,64.21595404229781,23.49999637051723,1.254392902689464,0
,2025,0,2.5541337649458553,30.633453831430646,68.46680788639108,5.0,23.0,0.0,0.0,20.97374798373193,86.8235373348421,38.846631010484735,0.0,0
,2025,0,2.375756538657777,26.268730821534387,73.43650659342609,4.0,15.0,0.0,0.0,19.29083824176545,89.34428290835514,31.959049075636347,0.0,0
,2025,0,3.33243097103144,28.207901724452633,71.80323070780176,8.0,17.0,0.0,1.0,20.254184753038714,105.27278516699226,41.35641737812892,3.33243097103144,0
,2025,0,4.413851866808899,29.875485178982775,82.1003309006326,7.0,4.0,0.0,1.0,24.52787219011431,138.66424299506957,50.45852423503627,4.413851866808899,0
,2025,0,18.0,29.8657618925824,88.58117246611938,4.0,22.0,0.0,0.0,26.455442050388978,260.82185702950693,87.9379134590233,0.0,0
,2025,0,14.904231280193756,25.679043983379806,82.76311535161148,6.0,17.0,0.0,1.0,21.252776793155675,228.97120938169593,71.04326283104025,14.904231280193756,0
,2025,0,0.2114217862193481,27.423952707951376,82.6213254462354,3.0,28.0,0.0,0.0,22.65803321705819,15.84633230563812,5.259768775158312,0.0,0
,2025,0,5.126900337011571,28.14359647063645,76.61021722910911,4.0,28.0,0.0,0.0,21.560870392238467,138.8704955624204,51.01558682568322,0.0,0
,2025,0,13.996457571499409,29.895572851011092,74.95325598484582,7.0,22.0,0.0,1.0,22.407705247154414,202.95947674918742,80.95165104215326,13.996457571499409,0
,2025,0,10.809543568297705,27.709712443123564,76.95496377828249,2.0,14.0,0.0,0.0,21.32399917367197,189.9947242930272,68.41273021761958,0.0,0
,2025,0,2.9365130823384016,27.869394904021398,66.24629220920538,7.0,26.0,0.0,1.0,18.462440785055406,90.77698464399442,38.18930160272758,2.9365130823384016,0
,2025,0,2.0431458874237474,28.99421782164128,95.0,10.0,15.0,0.0,1.0,27.544506930559216,105.7247221151693,32.267427601470665,2.0431458874237474,0
,2025,0,0.6406716790934646,29.024743535945152,91.73050269933918,11.0,25.0,0.0,1.0,26.62454315271644,45.41629643924786,14.370316500087428,0.6406716790934646,0
,2025,0,3.0419828823611565,28.924763442990454,73.33985143445864,6.0,15.0,0.0,1.0,21.213378536857803,102.43636555798611,40.40024057551207,3.0419828823611565,0
,2025,0,18.0,27.939047848920445,82.39764092264215,11.0,16.0,0.0,1.0,23.021116323758648,242.61482572398737,82.26482152715765,18.0,0
,2025,0,1.901257985454937,28.046910072472656,91.25011409528089,7.0,9.0,0.0,1.0,25.592837441332126,97.19455085866356,29.874010071054645,1.901257985454937,0
,2025,0,2.3671707272217075,31.57670187593436,61.58677018308515,12.0,10.0,0.0,0.0,19.44707081572963,74.77082528616566,38.33641627998998,0.0,0
,2025,0,3.950737641429533,28.75959875420255,63.175352626326564,7.0,28.0,0.0,1.0,18.168977926884082,101.05128772969182,46.00203034704286,3.950737641429533,0
,2025,0,2.730092775686411,27.79563695502416,85.62089591379672,4.0,24.0,0.0,0.0,23.79887338583805,112.71418196210604,36.59109669508136,0.0,0
,2025,0,5.531773132376311,28.81053449976448,69.30032639513111,5.0,20.0,0.0,0.0,19.965794444518636,130.05442862340698,54.068109020696845,0.0,0
,2025,0,9.491206685506791,31.200768085489596,95.0,9.0,18.0,0.0,1.0,29.640729681215117,223.30105753872215,73.3385737843183,9.491206685506791,0
,2025,0,18.0,31.39498712840214,80.38728047161017,4.0,5.0,0.0,0.0,25.237576356934536,236.69544204979417,92.44062385129592,0.0,0
,2025,0,3.959210528533318,27.27568998198531,83.90111155304974,9.0,20.0,0.0,1.0,22.884607078649505,134.3463662909029,43.6751047671157,3.959210528533318,0
,2025,0,2.048295946087499,29.15473702811334,77.51282206365988,12.0,12.0,0.0,0.0,22.598659435729456,86.3944526927088,32.49536633919807,0.0,0
,2025,0,1.5327832763692122,26.104597765366773,87.93106814851805,9.0,28.0,0.0,1.0,22.954051650961176,81.71599537635521,24.25949366034484,1.5327832763692122,0
,2025,0,18.0,35.6665159212526,69.74962216783015,2.0,21.0,0.0,0.0,24.877260095502677,205.37350629309074,105.0178797295966,0.0,0
,2025,0,0.9688712041246489,27.89593159344701,84.75307460672074,11.0,28.0,0.0,1.0,23.642659715633926,57.41685061204536,18.89838857666377,0.9688712041246489,0
,2025,0,4.887828308915246,25.186670502618796,84.14143022739044,11.0,12.0,0.0,1.0,21.192424787563723,149.1732664497269,44.65312628647904,4.887828308915246,0
,2025,0,3.3162366436987107,30.83650853877336,78.60933590910685,1.0,13.0,0.0,0.0,24.240374579884765,114.95702528110539,45.09481285749063,0.0,0
,2025,0,2.205146513473097,28.320073656165494,77.61076972709196,9.0,16.0,0.0,1.0,21.979427151829437,90.39774966440226,32.98602678274721,2.205146513473097,0
,2025,0,2.2120274043590307,29.223092960885033,63.81509925776951,1.0,12.0,0.0,0.0,18.648745779179038,74.46598788006987,34.100495204956935,0.0,0
,2025,0,0.9155737602551907,28.19474280903317,53.30475488373705,1.0,1.0,0.0,0.0,15.02913854445521,34.649007061399175,18.327067534880946,0.0,0
,2025,0,4.13983229287265,30.02335952643357,68.57286925974549,12.0,26.0,0.0,0.0,20.587879075444633,112.25518936805463,49.14885355516909,0.0,0
,2025,0,1.526894474538123,28.433592552080512,71.31453635832177,12.0,28.0,0.0,0.0,20.27728469853053,66.10793824758373,26.35768633684109,0.0,0
,2025,0,1.2527309730403693,31.327086978685585,55.955277670960655,3.0,1.0,0.0,0.0,17.529158505146878,45.4437008381814,25.442082106401504,0.0,0
,2025,0,10.179112305701938,28.14342119288193,69.2350992862298,4.0,18.0,0.0,0.0,19.485125605433645,167.13678818322197,67.93954331197801,0.0,0
,2025,0,3.448295607903373,27.312992098395977,83.78171433570095,12.0,24.0,0.0,0.0,22.88329301641069,125.04596918063584,40.76521464435607,0.0,0
,2025,0,5.731470236619836,34.335293888949515,90.20734730091523,2.0,14.0,0.0,0.0,30.972957805194614,172.00679069495533,65.47031795209875,0.0,0
,2025,0,0.1879577716109373,28.428220988222176,77.33683559113071,4.0,3.0,0.0,0.0,21.985486527144698,13.320162043794845,4.896353817499047,0.0,0
,2025,0,7.661695858061021,29.023132543878127,76.95500677398022,9.0,16.0,0.0,1.0,22.33475361516267,166.13897445816332,62.65834646165756,7.661695858061021,0
,2025,0,4.903155330421268,28.173098444414478,88.48430125914352,7.0,25.0,0.0,1.0,24.928769301590783,157.10272744998085,50.02097031169085,4.903155330421268,0
,2025,0,3.3146702051306343,28.23329465112306,78.18348940717057,7.0,21.0,0.0,1.0,22.073774932856054,114.3058949031233,41.27766662284839,3.3146702051306343,0
,2025,0,18.0,28.118489311318854,70.37933222742514,6.0,1.0,0.0,1.0,19.789605009746122,207.22764913813543,82.79317596352215,18.0,0
,2025,0,9.915357644635213,30.87407924628189,83.22181629521496,8.0,14.0,0.0,1.0,25.693969513179805,198.91435155406742,73.7943213269687,9.915357644635213,0
,2025,0,1.7033386214114608,28.063676958643427,69.79857001973018,3.0,16.0,0.0,0.0,19.588045212089618,69.4138078866118,27.90897693818885,0.0,0
,2025,0,1.8869515543794437,29.673488617811966,78.49589078981168,12.0,20.0,0.0,0.0,23.29246921896488,83.22143132527545,31.459865864839696,0.0,0
,2025,0,0.2512570502814944,27.887235134420102,82.31686845829076,8.0,4.0,0.0,1.0,22.95589866225484,18.451217918837038,6.250887117744934,0.2512570502814944,0
,2025,0,1.4624426827045744,31.204800920447614,77.79424083309425,3.0,3.0,0.0,0.0,24.275537979540626,70.1045771244735,28.12032548109577,0.0,0
,2025,0,9.873827448302722,29.9052675137202,58.500192230386716,12.0,15.0,0.0,0.0,17.494638982537708,139.60244562414763,71.36469681190509,0.0,0
,2025,0,4.0543707762403445,29.245284925849756,83.08832540119641,1.0,19.0,0.0,0.0,24.299417503697086,134.62413917276658,47.38477143442487,0.0,0
,2025,0,3.2705043672549743,28.156747679259084,70.51264986475493,3.0,7.0,0.0,0.0,19.85406890437847,102.36546591642895,40.87604990603771,0.0,0
,2025,0,12.906200175974252,26.875238747090958,87.14041676295061,8.0,9.0,0.0,1.0,23.419195050253048,229.38275122739407,70.74462611844923,12.906200175974252,0
,2025,0,0.34607399913310827,28.790556810080655,63.679474592109464,1.0,2.0,0.0,0.0,18.333675308802153,18.92504358055886,8.556329112785207,0.0,0
,2025,0,10.604096682068171,32.467797174543506,59.555325715246966,4.0,6.0,0.0,0.0,19.336302359865137,145.99143592737335,79.59020077522324,0.0,0
,2025,0,0.10186069486875794,31.617888637009894,65.91774932650368,12.0,8.0,0.0,0.0,20.841800574077276,6.394040903009134,3.0669444159942465,0.0,0
,2025,0,1.4811763932369302,29.54502687409121,76.02489025090578,12.0,1.0,0.0,0.0,22.461574255628463,69.08631137364986,26.848534992025186,0.0,0
,2025,0,7.445666119917887,30.97707217878388,50.8123425531368,5.0,6.0,0.0,0.0,15.740176028416103,108.41592869951637,66.09433613777527,0.0,0
,2025,0,3.4312478149059595,31.29086549612448,54.9736383280496,5.0,2.0,0.0,0.0,17.201727227555935,81.83822287443287,46.58212376493055,0.0,0
,2025,0,9.991376298828085,25.0,61.28389737087009,7.0,2.0,0.0,1.0,15.320974342717523,146.90430405077987,59.927774812428744,9.991376298828085,0
,2025,0,0.9243173606167385,29.814647123900183,89.21387268703207,2.0,17.0,0.0,0.0,26.59880132720418,58.39683946180305,19.515811938940598,0.0,0
,2025,0,5.790048560918166,29.377105238412298,95.0,7.0,14.0,0.0,1.0,27.908249976491685,181.9685188705225,56.27061398881425,5.790048560918166,0
,2025,0,17.539086133691505,29.267086231133533,78.00124883840644,9.0,23.0,0.0,1.0,22.828692758897454,227.75438531086306,85.45641683533873,17.539086133691505,0
,2025,0,3.585799721665797,26.550877701604108,71.94367760382215,7.0,24.0,0.0,1.0,19.101677854627166,109.56766783899849,40.43604449668386,3.585799721665797,0
,2025,0,0.5725698988759205,25.79439686747609,82.45166322526546,1.0,6.0,0.0,0.0,21.267909236159813,37.32678805317232,11.677411311900096,0.0,0
,2025,0,1.1647719673907175,25.827318450067082,62.75877503232034,12.0,22.0,0.0,0.0,16.208908682958562,48.46954516328806,19.94682619948304,0.0,0
,2025,0,8.011776842158353,27.57427348069548,66.51630362241376,6.0,11.0,0.0,1.0,18.341387470094126,146.23823932744142,60.622929792380695,8.011776842158353,0
,2025,0,18.0,26.229646373101577,84.821088747778,9.0,9.0,0.0,1.0,22.248271628356825,249.75051996429352,77.23159319071193,18.0,0
,2025,0,8.71522692466993,30.72745831400481,51.490628944367714,5.0,15.0,0.0,0.0,15.821761544499484,117.07395678058172,69.86485114636427,0.0,0
,2025,0,10.744073077864101,27.208566960480702,81.63369696695584,7.0,24.0,0.0,1.0,22.211359101570082,201.09226084447118,67.02418789922015,10.744073077864101,0
,2025,0,18.0,25.08673141894936,82.77758381819395,11.0,15.0,0.0,1.0,20.766190127566002,243.73354439550744,73.86634984983391,18.0,0
,2025,0,0.6457929710801289,29.9258507570705,74.34665899786499,3.0,10.0,0.0,0.0,22.2488702145692,37.041164733721494,14.909726713089352,0.0,0
,2025,0,12.717958655198775,28.06439415357695,72.63573059742664,10.0,25.0,0.0,1.0,20.384777731192106,190.2116108305071,73.49239244966388,12.717958655198775,0
,2025,0,4.829288287878393,27.894460473543422,76.49903597018594,9.0,17.0,0.0,1.0,21.338993351345284,134.8597615417408,49.17500253550498,4.829288287878393,0
,2025,0,2.2384842763995754,29.08734383291004,82.05649608191497,12.0,28.0,0.0,0.0,23.86805515258496,96.42503201347678,34.18069493822215,0.0,0
,2025,0,8.744898383050584,28.65086857772819,70.21960263584066,12.0,3.0,0.0,0.0,20.118526066997667,159.87205233419078,65.23069041607867,0.0,0
,2025,0,8.365238909382294,26.81781605296437,73.64734837800198,12.0,21.0,0.0,0.0,19.75061041589841,164.74947524976017,59.99158448167797,0.0,0
,2025,0,1.0230868701303826,26.764874837415658,89.485349382736,10.0,9.0,0.0,1.0,23.950641760113395,63.05356943231752,18.85918650985187,1.0230868701303826,0
,2025,0,2.442373199896876,29.029621659927013,75.88462298928329,7.0,3.0,0.0,1.0,22.029018951850937,93.80562033393956,35.885289543490174,2.442373199896876,0
,2025,0,2.2478880572655373,25.81809435235345,94.42098128599257,6.0,27.0,0.0,1.0,24.377698036835554,111.22838395984742,30.41384311646799,2.2478880572655373,0
,2025,0,0.13148584960780796,32.343737868247736,76.70408499098481,2.0,2.0,0.0,0.0,24.808968183722083,9.475384492767997,3.99547628096949,0.0,0
,2025,0,0.6147796684786995,25.181887982211308,81.05310693052485,6.0,18.0,0.0,1.0,20.410702593346716,38.8405288161174,12.06712343125457,0.6147796684786995,0
,2025,0,9.025423357226318,31.534082767253867,73.975590896994,1.0,15.0,0.0,0.0,23.327524061023208,170.52292496706977,72.68997738880252,0.0,0
,2025,0,3.3553211933936615,31.211582002852104,65.11664229178078,5.0,25.0,0.0,0.0,20.32393420640303,95.8125207011412,45.924670583653516,0.0,0
,2025,0,16.39702379132416,27.41092482851771,75.1795979871496,10.0,7.0,0.0,1.0,20.60742309063939,214.73542146076554,78.29380115449965,16.39702379132416,0
,2025,0,2.4054949308576594,29.565396517932395,68.56625406697651,8.0,27.0,0.0,1.0,20.271884892394553,84.0204214878479,36.229149611491515,2.4054949308576594,0
,2025,0,1.2639411855640286,31.404577949734055,68.1096886013426,3.0,24.0,0.0,0.0,21.389560248129765,55.652915712839345,25.660906187132237,0.0,0
,2025,0,0.3118087695846373,26.130152329917156,85.68633008548335,12.0,17.0,0.0,0.0,22.38996857725243,23.255863363795456,7.091904293875991,0.0,0
,2025,0,1.9348902597800623,30.680427188108318,73.28869840391383,4.0,5.0,0.0,0.0,22.485285750925087,78.90774748279239,33.032697454675564,0.0,0
,2025,0,18.0,28.816001400423513,86.53755221553888,11.0,27.0,0.0,1.0,24.936662258321913,254.80454190508382,84.84695774712172,18.0,0
,2025,0,2.3091870352770707,26.133368145321416,58.02663100776987,3.0,23.0,0.0,0.0,15.16431310358773,69.44061732650849,31.2738683138271,0.0,0
,2025,0,1.5220173353125899,29.710515428577025,58.83941773954041,2.0,17.0,0.0,0.0,17.48149428559104,54.42993947508375,27.483982994350086,0.0,0
,2025,0,8.50920847327979,30.797968971297074,73.9891023346488,1.0,24.0,0.0,0.0,22.78714077916638,166.64274313284955,69.36505337075718,0.0,0
,2025,0,3.636736332590907,31.550276976264644,67.53345841867566,5.0,7.0,0.0,0.0,21.306993182742687,103.59705066919409,48.39846379958712,0.0,0
,2025,0,10.28613609564024,29.200285962720624,73.81531598486647,1.0,16.0,0.0,0.0,21.55428335186684,178.89696021601392,70.76908533779152,0.0,0
,2025,0,4.5345633431403325,30.609873273529328,70.28084937835465,3.0,27.0,0.0,0.0,21.512878930274383,120.25142394997432,52.373881087496,0.0,0
,2025,0,7.057346330893658,27.929809049365264,79.57316559173647,12.0,1.0,0.0,0.0,22.22463320430722,166.03611507795745,58.277900029999174,0.0,0
,2025,0,8.944664147770217,31.59339618153426,57.95390158425627,2.0,23.0,0.0,0.0,18.309605730170546,133.12220643780392,72.57117283872516,0.0,0
,2025,0,5.256996860742567,25.0,62.72871689345446,9.0,8.0,0.0,1.0,15.682179223363613,115.0256692002678,45.842508382420924,5.256996860742567,0
,2025,0,0.05294856745849901,25.3547958532506,85.85126826967806,9.0,28.0,0.0,1.0,21.76741380720338,4.429443657404245,1.3081651784592963,0.05294856745849901,0
,2025,0,8.604241018488018,27.011935924257692,76.8658229031126,2.0,12.0,0.0,0.0,20.762946830242168,173.88623150427077,61.10653039419683,0.0,0
,2025,0,0.30537085293649135,29.172773732121023,58.14475305855724,5.0,8.0,0.0,0.0,16.96243724687342,15.494831210353455,7.774170172531549,0.0,0
,2025,0,5.328854761785129,29.421278501556248,63.00875084428907,6.0,15.0,0.0,1.0,18.53798006624996,116.25866209283411,54.285768719720856,5.328854761785129,0
,2025,0,0.757036577082096,26.88302378779613,79.83296107160889,10.0,6.0,0.0,1.0,21.461513915382643,44.996142230660375,15.152041784606736,0.757036577082096,0
,2025,0,16.048588235387356,29.81334498427239,70.54516877926002,1.0,8.0,0.0,0.0,21.031874537898013,200.07085332177624,84.55265576079385,0.0,0
,2025,0,0.9557681508165207,30.84057654710938,72.08652666214549,12.0,23.0,0.0,0.0,22.23190043539139,48.354418941307614,20.687335453679196,0.0,0
,2025,0,6.74228979192661,25.32831647063579,86.330447917545,7.0,17.0,0.0,1.0,21.8660490590732,176.69231042458614,51.83940155895119,6.74228979192661,0
,2025,0,15.636351066320833,30.874935164984855,78.72578420120468,11.0,25.0,0.0,1.0,24.306534830247834,221.34463740098172,86.80766280341247,15.636351066320833,0
,2025,0,18.0,32.985610442492536,69.60942541273269,3.0,17.0,0.0,0.0,22.961093897901407,204.9607055026291,97.12411713847459,0.0,0
,2025,0,2.0340800534723362,28.061126945401934,83.79712569109292,5.0,28.0,0.0,0.0,23.514417816775598,93.00712247442281,31.14527675092724,0.0,0
,2025,0,10.502947180097042,29.814938773338955,73.2347835114366,2.0,12.0,0.0,0.0,21.834905864722156,178.8835223467355,72.82606721291457,0.0,0
,2025,0,8.01414841578872,32.961194545006045,77.02457115943658,2.0,8.0,0.0,0.0,25.388218747318504,169.36127191769046,72.47492258689128,0.0,0
,2025,0,6.170248831480008,29.88624956019562,63.8851500166315,3.0,12.0,0.0,0.0,19.092875365875845,125.84993532910181,58.87412917400759,0.0,0
,2025,0,6.849333916790171,30.33995786166236,78.09271500313928,6.0,27.0,0.0,1.0,23.693296824980536,160.90446944397485,62.513319231980724,6.849333916790171,0
,2025,0,2.190339986960102,30.393701905245646,70.5087881995366,3.0,11.0,0.0,0.0,21.43023090236817,81.79918348406012,35.26056910624024,0.0,0
,2025,0,7.277422695309238,28.256544680105442,82.21034240020492,8.0,20.0,0.0,1.0,23.22980213198157,173.75416072380094,59.721101536660974,7.277422695309238,0
,2025,0,6.021731433935358,30.122908144759055,59.60751393401195,3.0,6.0,0.0,0.0,17.955516669716875,116.17563063722527,58.709844101512786,0.0,0
,2025,0,0.7028403391427369,25.39461673298489,94.38742670506487,7.0,8.0,0.0,1.0,23.969325255878253,50.2422049130839,13.517494671982533,0.7028403391427369,0
,2025,0,6.709717168314001,28.581712229806087,62.77052483668739,11.0,24.0,0.0,1.0,17.940890773960948,128.2076359223164,58.377618557901144,6.709717168314001,0
,2025,0,5.868553351448272,28.512374775247327,76.0619344472001,2.0,7.0,0.0,0.0,21.687063810888638,146.56781150774796,54.94202063185299,0.0,0
,2025,0,18.0,26.93371592607999,80.23741013491059,10.0,20.0,0.0,1.0,21.610916112180533,236.25415798859513,79.30468302654586,18.0,0
,2025,0,3.2565231311122065,27.977822948752916,86.83378856002439,11.0,28.0,0.0,1.0,24.294203623018088,125.77463207239866,40.524552088771856,3.2565231311122065,0
,2025,0,0.23488077771859162,31.947992555319157,53.25667496581083,1.0,7.0,0.0,0.0,17.014438553287768,11.235796599859148,6.740209492158917,0.0,0
,2025,0,6.632895303596176,30.722298944491147,89.68028354949334,11.0,18.0,0.0,1.0,27.55184480634266,182.27223806874406,62.442066032707714,6.632895303596176,0
,2025,0,7.8818281732857765,28.0791863918597,79.25381698879355,5.0,14.0,0.0,0.0,22.253826994946706,173.09092366819883,61.3251511798574,0.0,0
,2025,0,4.559412792418445,28.864510524983146,82.17469668798799,10.0,6.0,0.0,1.0,23.71932397437727,140.9700750207138,49.516851027669865,4.559412792418445,0
,2025,0,11.842835214242553,30.208297417018247,79.30213785482192,10.0,4.0,0.0,1.0,23.955825661238418,202.4413940237432,77.1153212966398,11.842835214242553,0
,2025,0,9.21514370104479,28.827325376735693,65.86872637069558,2.0,23.0,0.0,0.0,18.988192072392124,153.07044250512357,66.99099397827803,0.0,0
,2025,0,1.7048857060072051,25.660506821976885,73.25938264363212,8.0,6.0,0.0,1.0,18.79872888100737,72.8974562784704,25.533735156326042,1.7048857060072051,0
,2025,0,6.943107619886494,30.749808830190137,67.35856010398264,7.0,27.0,0.0,1.0,20.712628462743382,139.58745304902945,63.72296987531673,6.943107619886494,0
,2025,0,17.996254489036186,29.113725157386767,73.79448760705445,1.0,21.0,0.0,0.0,21.484324303219672,217.2688170573283,85.71784736496917,0.0,0
,2025,0,18.0,26.723195920882183,82.3009870532189,6.0,3.0,0.0,1.0,21.993454015051565,242.33023430337028,78.68481971734711,18.0,0
,2025,0,9.467926687735332,29.554429459457122,73.63165211872946,5.0,18.0,0.0,0.0,21.761414685262768,172.91038539102786,69.40313901427176,0.0,0
,2025,0,2.51005076435101,29.473518845952054,75.10178945132446,3.0,14.0,0.0,0.0,22.135140067583347,94.30009745102079,37.007849209760224,0.0,0
,2025,0,17.4611418532839,27.864938021818297,64.01872951395193,6.0,14.0,0.0,1.0,17.8387793014182,186.65736633899868,81.24491041670092,17.4611418532839,0
,2025,0,1.7326116115160444,30.694747069275717,71.98158753474252,5.0,24.0,0.0,0.0,22.094566230238517,72.3600513300976,30.85613348587421,0.0,0
,2025,0,7.0481834272363395,28.497868098230366,73.28940644202946,7.0,4.0,0.0,1.0,20.885918377825504,152.84112917095837,59.43077656855899,7.0481834272363395,0
,2025,0,0.7552469607502068,28.06120681737243,80.58866953654496,11.0,5.0,0.0,1.0,22.61415323001869,45.339956343645376,15.787503371956232,0.7552469607502068,0
,2025,0,5.564513631745222,27.018118593659093,81.07345964029483,10.0,1.0,0.0,1.0,21.904523473597195,152.55417943788345,50.839410706022456,5.564513631745222,0
,2025,0,3.4217872120674087,30.22130406666865,68.08939876532136,5.0,8.0,0.0,0.0,20.577504238034297,101.21788454169663,44.92529705340154,0.0,0
,2025,0,0.1347624132702529,26.184783138213554,59.928331518157336,3.0,28.0,0.0,0.0,15.69210364637918,7.576337524278005,3.310366733554427,0.0,0
,2025,0,3.7833516970690244,30.53143518466851,51.983798936597154,2.0,10.0,0.0,0.0,15.87139987885556,81.36200066065355,47.78601603733251,0.0,0
,2025,0,18.0,31.19370692262337,80.05694030538756,7.0,21.0,0.0,1.0,24.97272733008214,235.722775587984,91.84796656766628,18.0,0
,2025,0,6.390323814486229,26.46100227000615,76.68668850706493,6.0,23.0,0.0,1.0,20.292066386646997,153.38653276338783,52.926543975966,6.390323814486229,0
,2025,0,4.589948618897562,34.43855379373726,73.46793589904495,12.0,9.0,0.0,0.0,25.301294625741,126.43612066141864,59.26772121178275,0.0,0
